Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 []
12.777,0.0,0.003074654807260194,0.5153288792848107,0.017603919773650507,0.00855317190097938,0.01059112104414405,-0.0034008678485829866,0.01815054137998466,-0.00014733871558954092,0.012667228905612296,0.0064187103252962285,0.0030762545864699074,-0.00617755702126984,-0.003786058021621814,0.004783716235477537,0.008359029166670464,0.007238140299239244,0.015792708786027797,-0.010458284039309606
13.287,0.0,0.0655811276213272,-0.19592384577321756,0.020685364562415563,0.0065889038709576065,-0.004589572701772781,0.03845818327622346,0.01666522197445337,0.012816017445149552,0.024006354492136686,0.01187003480524758,-0.00047739402342557687,0.017560335093229216,0.020138293896042346,0.0014027275730808418,0.012624319442259193,0.014351664313009913,0.0010212890899225057,0.01585738681609043
13.778,0.0,0.0850805220270616,-0.029893843643920337,0.024208056401896775,0.013257454697569374,0.013683013588380696,0.06463921502670267,0.018094672157683567,0.021629905482408625,0.03235947267030276,0.005229855730833942,0.02389622828195597,-0.007760596485829923,0.004159918160572189,0.00396476143812394,0.014376347589394881,0.01167089979656604,0.01461675232666066,0.026490314666814296
14.277,0.0,0.04505776628531524,0.6758346925579621,0.016204753498537797,0.007259582827499361,0.021311679027735977,0.06223393783417879,0.009965068623917704,0.0008395862843379689,0.005774423044823252,0.008791851836941414,0.008310255987539315,0.03966711436935776,0.009507102803734778,0.01096118926153461,0.012500533555948766,0.013952372644361409,0.004286858832311999,0.026292500505255466
14.778,0.0,0.12919400330947675,0.7769945397310802,0.02632416094442816,0.01473028701103769,0.027535859085366418,0.10216930365415314,0.004895781701247144,0.035902674157741704,0.000951476572983573,0.016867353288321476,0.0276021560004141,0.03708927752340699,0.018202665163058872,0.015746716735661647,0.016450427863675923,0.013525539821708689,0.008485452981640008,0.035790842247697574
15.277,0.0,0.09847695354993223,0.2938440100268255,0.028853479715740555,0.008938650464028034,0.03026400928149687,0.03640773574127708,0.00766131128671861,0.013607734328869858,-0.0011218806403057449,0.009462283820374947,0.012070849128686806,0.006576508220738768,0.0032548433775394917,0.006262331654505339,0.02034102354409467,0.009031919576788634,0.011742530571769522,0.017060242475277675
15.776,0.0,0.030130041449766293,0.46983351021486697,0.034362842899665354,0.0048528673709085065,0.03951601742957955,0.06598821271622304,0.010372168533937123,0.020025450212117126,-0.0035025067177166277,0.009273143091575545,0.013438698234409832,0.03826830380107253,-0.0047820474562606475,0.007117070650483156,0.0003979782424342439,0.014184815449551675,0.009626679294033734,0.01612447087767662
16.276,0.0,0.06963427573462545,0.32807727246216045,0.011032547672931594,-0.003527985442459623,0.05651371914795656,0.06290814811051991,0.008927172677574226,0.012646474345973824,0.028029576429932895,0.0077974152500869896,0.001917570410001131,0.03505841895510994,0.004369913169312861,0.009867119518699514,0.0007170828907789636,0.0123381971077387,0.003957695818653552,0.011641793943158178
16.787,0.0,0.05666887546348913,0.2010215342240261,0.023755186984011745,0.001498730626104504,0.046864270549278976,0.0729883499282458,0.003197775928686288,0.006314565454065575,0.015263940579370012,0.0041676178910466525,0.0025576220537247,0.02199413634813961,0.007409790624068337,6.893771824530013e-05,0.003322023828428448,0.015250981552874833,0.007243015195405912,0.015419154121148646
17.277,0.0,0.013183891223546467,0.31348224237143985,0.02195640376218767,-0.002850062991396529,0.04099278752605306,-0.009440486038547954,0.006625072524489303,0.02123023283156408,-0.0017095277837376789,0.009453277515674085,0.007778426285721315,0.013712140635698693,0.005142643688779225,0.0056565132077361175,0.012215533438000014,0.0002631052291728719,0.008808209959244955,0.003362048859825812
17.786,0.0,0.0914830422047796,0.11772140404215106,0.03648354608809492,0.0020006566261857174,0.0438910309784366,0.04064174081769576,0.028991291836430223,0.008416291741463385,0.018982618454532276,0.006538775004125971,0.010698648738491285,0.007911301431157,0.014053928916392198,0.008453626030245224,0.017958565113723606,0.021774208852860404,0.018010358466188578,0.024089526445182426
18.276,0.0,0.018954995875992583,0.15505845164449317,-0.0031265319663847236,-6.933691747103182e-06,0.04415022728494943,0.0028928628627479798,0.0008924740872054334,0.017366189470850404,0.016334144951916978,-0.002861229836011517,0.008193440578296112,-0.004712006957340722,-0.0065166288238033936,0.0043779800077202264,0.0055543612809907375,0.011298826265417831,0.002659311516001474,0.012811905504595647
18.786,0.0,0.0112208627228203,0.2554050453692533,0.0048042749170022535,0.002568085343834218,0.028643405296562927,0.013447740216751412,0.0179584090940563,0.008835580230353447,0.007608659018306223,0.005320266625370508,-0.0012517117621040795,0.028933470859959502,0.00021581666649543758,-0.0003688623754350432,0.007729538375681222,0.007510433428825806,0.011502273589984128,0.00958473952861764
19.277,0.0,0.016208102119217187,-0.670374067767513,0.001345874300789131,0.016663017643775445,0.049715332006126586,0.02411833502653673,-0.011040531180587043,0.015387025464683358,1.82263560579065e-05,0.007211974659477485,0.022437245780099344,0.007930932718641887,0.012155187183413027,0.007090786618528459,0.010456885083295562,0.006730979405816513,-0.0016498964979237358,0.0149270389499143
