ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.13 [],ROI.27 [],7,1,0.2153654461701971,0.0220163837398263,1.0,ns
ROI.13 [],ROI.31 [],7,8,0.2153654461701971,0.28709473270190294,0.23185703185703188,ns
ROI.13 [],ROI.A [],7,3,0.2153654461701971,0.032344208297009465,0.016666666666666666,*
ROI.13 [],ROI.B [],7,2,0.2153654461701971,0.01231815420347635,0.05555555555555555,ns
ROI.13 [],ROI.C [],7,2,0.2153654461701971,0.0434620306109202,0.05555555555555555,ns
ROI.13 [],ROI.D [],7,11,0.2153654461701971,0.305149802151968,0.04411764705882353,*
ROI.13 [],ROI.E [],7,8,0.2153654461701971,0.16216289128438796,0.33566433566433573,ns
ROI.13 [],ROI.F [],7,8,0.2153654461701971,0.31389482118471945,0.151981351981352,ns
ROI.14 [],ROI.16 [],5,5,0.21371063441663463,0.20823773494154377,0.8412698412698413,ns
ROI.14 [],ROI.17 [],5,6,0.21371063441663463,0.17635905109544223,0.24675324675324672,ns
ROI.14 [],ROI.18 [],5,7,0.21371063441663463,0.19734938307682653,0.638888888888889,ns
ROI.14 [],ROI.19 [],5,7,0.21371063441663463,0.18258003664133343,0.4318181818181819,ns
ROI.14 [],ROI.20 [],5,5,0.21371063441663463,0.1921882723731427,0.5476190476190477,ns
ROI.14 [],ROI.21 [],5,6,0.21371063441663463,0.18720751592835475,0.42857142857142855,ns
ROI.14 [],ROI.22 [],5,11,0.21371063441663463,0.2903631478950372,0.08974358974358976,ns
ROI.14 [],ROI.27 [],5,1,0.21371063441663463,0.0220163837398263,1.0,ns
ROI.14 [],ROI.31 [],5,8,0.21371063441663463,0.28709473270190294,0.2222222222222222,ns
ROI.14 [],ROI.A [],5,3,0.21371063441663463,0.032344208297009465,0.03571428571428571,*
ROI.14 [],ROI.B [],5,2,0.21371063441663463,0.01231815420347635,0.09523809523809523,ns
ROI.14 [],ROI.C [],5,2,0.21371063441663463,0.0434620306109202,0.09523809523809523,ns
ROI.14 [],ROI.D [],5,11,0.21371063441663463,0.305149802151968,0.06868131868131869,ns
ROI.14 [],ROI.E [],5,8,0.21371063441663463,0.16216289128438796,0.2222222222222222,ns
ROI.14 [],ROI.F [],5,8,0.21371063441663463,0.31389482118471945,0.029526029526029528,*
ROI.16 [],ROI.17 [],5,6,0.20823773494154377,0.17635905109544223,0.42857142857142855,ns
ROI.16 [],ROI.18 [],5,7,0.20823773494154377,0.19734938307682653,0.8762626262626263,ns
ROI.16 [],ROI.19 [],5,7,0.20823773494154377,0.18258003664133343,0.7550505050505051,ns
ROI.16 [],ROI.20 [],5,5,0.20823773494154377,0.1921882723731427,0.6904761904761905,ns
ROI.16 [],ROI.21 [],5,6,0.20823773494154377,0.18720751592835475,0.5367965367965368,ns
ROI.16 [],ROI.22 [],5,11,0.20823773494154377,0.2903631478950372,0.11492673992673993,ns
ROI.16 [],ROI.27 [],5,1,0.20823773494154377,0.0220163837398263,1.0,ns
ROI.16 [],ROI.31 [],5,8,0.20823773494154377,0.28709473270190294,0.2222222222222222,ns
ROI.16 [],ROI.A [],5,3,0.20823773494154377,0.032344208297009465,0.03571428571428571,*
ROI.16 [],ROI.B [],5,2,0.20823773494154377,0.01231815420347635,0.09523809523809523,ns
ROI.16 [],ROI.C [],5,2,0.20823773494154377,0.0434620306109202,0.09523809523809523,ns
ROI.16 [],ROI.D [],5,11,0.20823773494154377,0.305149802151968,0.08974358974358976,ns
ROI.16 [],ROI.E [],5,8,0.20823773494154377,0.16216289128438796,0.28438228438228436,ns
ROI.16 [],ROI.F [],5,8,0.20823773494154377,0.31389482118471945,0.029526029526029528,*
ROI.17 [],ROI.18 [],6,7,0.17635905109544223,0.19734938307682653,0.4452214452214452,ns
ROI.17 [],ROI.19 [],6,7,0.17635905109544223,0.18258003664133343,0.8356643356643356,ns
ROI.17 [],ROI.20 [],6,5,0.17635905109544223,0.1921882723731427,0.5367965367965368,ns
ROI.17 [],ROI.21 [],6,6,0.17635905109544223,0.18720751592835475,1.0,ns
ROI.17 [],ROI.22 [],6,11,0.17635905109544223,0.2903631478950372,0.010342598577892697,*
ROI.17 [],ROI.27 [],6,1,0.17635905109544223,0.0220163837398263,1.0,ns
ROI.17 [],ROI.31 [],6,8,0.17635905109544223,0.28709473270190294,0.05927405927405928,ns
