ROI,start_s,end_s,duration_s,peak_to_peak
ROI.03 [],78.285,88.285,10.0,0.6060804039871545
ROI.03 [],78.778,88.778,10.0,0.5994465011173589
ROI.03 [],79.278,89.278,10.0,0.56336912088976
ROI.03 [],79.787,89.787,10.0,0.5389108117903816
ROI.03 [],80.276,90.276,10.0,0.5743780956766534
ROI.03 [],80.788,90.788,10.0,0.5743780956766534
ROI.03 [],81.277,91.277,10.0,0.5743780956766534
ROI.03 [],81.778,91.778,10.0,0.5970664461132805
ROI.03 [],82.28,92.28,10.0,0.6139017949089844
ROI.03 [],82.778,92.778,10.0,0.6139017949089844
ROI.03 [],83.279,93.279,10.0,0.6070205913925779
ROI.03 [],83.778,93.778,10.0,0.5894076963210334
ROI.03 [],84.284,94.284,10.0,0.5154050627458867
ROI.03 [],84.778,94.778,10.0,0.4670634618525026
ROI.03 [],85.278,95.278,10.0,0.4097317983985351
ROI.03 [],85.788,95.788,10.0,0.3444247950290933
ROI.03 [],86.298,96.298,10.0,0.29639137358809253
ROI.03 [],86.785,96.785,10.0,0.2516260508266823
ROI.03 [],87.287,97.287,10.0,0.23465379013431237
ROI.03 [],87.786,97.786,10.0,0.20112088983716037
ROI.03 [],88.288,98.288,10.0,0.17584474202995876
ROI.03 [],88.779,98.779,10.0,0.15162709291510396
ROI.03 [],89.322,99.322,10.0,0.12442085845530726
ROI.03 [],89.779,99.779,10.0,0.11142363843877803
ROI.03 [],90.276,100.276,10.0,0.08460388773572157
ROI.03 [],90.778,100.778,10.0,0.08460388773572157
ROI.03 [],91.278,101.278,10.0,0.06896719996390384
ROI.03 [],91.776,101.776,10.0,0.05326800411587911
ROI.03 [],92.277,102.277,10.0,0.03892351327521393
ROI.03 [],92.788,102.788,10.0,0.03892351327521393
ROI.03 [],93.278,103.278,10.0,0.03214146118487166
ROI.03 [],93.778,103.778,10.0,0.025502608124504826
ROI.03 [],94.288,104.288,10.0,0.01871821810893488
ROI.03 [],94.778,104.778,10.0,0.01871821810893488
ROI.03 [],95.276,105.276,10.0,0.023738488613758275
ROI.03 [],95.777,105.777,10.0,0.023738488613758275
ROI.03 [],96.291,106.291,10.0,0.023738488613758275
ROI.03 [],96.779,106.779,10.0,0.023738488613758275
ROI.03 [],97.277,107.277,10.0,0.02598616661125406
ROI.03 [],97.814,107.814,10.0,0.02598616661125406
ROI.03 [],98.278,108.278,10.0,0.02598616661125406
ROI.03 [],98.776,108.776,10.0,0.02598616661125406
ROI.03 [],99.277,109.277,10.0,0.024253487420683686
ROI.03 [],99.778,109.778,10.0,0.025822181179213238
ROI.03 [],100.291,110.291,10.0,0.025822181179213238
ROI.03 [],100.776,110.776,10.0,0.025822181179213238
ROI.03 [],101.295,111.295,10.0,0.025633673896436032
ROI.03 [],101.778,111.778,10.0,0.02634768483562806
ROI.03 [],102.282,112.282,10.0,0.02634768483562806
ROI.03 [],102.777,112.777,10.0,0.02634768483562806
ROI.03 [],103.277,113.277,10.0,0.03328323758456228
ROI.03 [],103.786,113.786,10.0,0.03328323758456228
ROI.03 [],104.278,114.278,10.0,0.03328323758456228
ROI.03 [],104.786,114.786,10.0,0.03435144128838162
ROI.03 [],105.279,115.279,10.0,0.03435144128838162
ROI.03 [],105.785,115.785,10.0,0.03420999294352007
ROI.03 [],106.285,116.285,10.0,0.03420999294352007
ROI.03 [],106.785,116.785,10.0,0.03420999294352007
ROI.03 [],107.277,117.277,10.0,0.03420999294352007
ROI.03 [],107.779,117.779,10.0,0.03420999294352007
ROI.03 [],108.28,118.28,10.0,0.03420999294352007
ROI.03 [],108.779,118.779,10.0,0.03420999294352007
ROI.03 [],109.278,119.278,10.0,0.03420999294352007
ROI.03 [],109.778,119.778,10.0,0.02468694468392265
ROI.03 [],110.279,120.279,10.0,0.02468694468392265
ROI.03 [],110.777,120.777,10.0,0.02468694468392265
ROI.03 [],111.277,121.277,10.0,0.02468694468392265
ROI.03 [],111.777,121.777,10.0,0.02468694468392265
ROI.03 [],112.277,122.277,10.0,0.02468694468392265
ROI.03 [],112.788,122.788,10.0,0.02468694468392265
ROI.03 [],113.277,123.277,10.0,0.02468694468392265
ROI.03 [],113.787,123.787,10.0,0.02468694468392265
ROI.03 [],114.279,124.279,10.0,0.02468694468392265
ROI.03 [],114.777,124.777,10.0,0.02351233446086015
ROI.03 [],115.278,125.278,10.0,0.02351233446086015
ROI.03 [],115.777,125.777,10.0,0.026699326650115957
ROI.03 [],116.289,126.289,10.0,0.04484483427524878
ROI.03 [],116.778,126.778,10.0,0.04484483427524878
ROI.03 [],117.277,127.277,10.0,0.04484483427524878
ROI.03 [],117.777,127.777,10.0,0.03781883112366883
ROI.03 [],118.277,128.277,9.999999999999986,0.03781883112366883
ROI.03 [],118.789,128.789,9.999999999999986,0.03781883112366883
ROI.03 [],119.277,129.277,9.999999999999986,0.03781883112366883
ROI.03 [],119.787,129.787,10.0,0.03781883112366883
ROI.03 [],120.278,130.27800000000002,10.000000000000014,0.03781883112366883
ROI.03 [],120.778,130.77800000000002,10.000000000000014,0.03581786332294935
ROI.03 [],121.276,131.276,10.000000000000014,0.03581786332294935
ROI.03 [],121.778,131.77800000000002,10.000000000000014,0.03581786332294935
ROI.03 [],122.285,132.285,10.0,0.03581786332294935
ROI.03 [],122.786,132.786,10.0,0.03572625284402047
ROI.03 [],123.277,133.277,9.999999999999986,0.03572625284402047
ROI.03 [],123.787,133.787,10.0,0.03572625284402047
ROI.03 [],124.279,134.279,10.0,0.03350498436861772
ROI.03 [],124.782,134.78199999999998,9.999999999999986,0.03839486498878933
ROI.03 [],125.283,135.28300000000002,10.000000000000014,0.03839486498878933
ROI.03 [],125.783,135.78300000000002,10.000000000000014,0.039070175400839305
ROI.03 [],126.287,136.287,10.0,0.039070175400839305
ROI.03 [],126.777,136.777,9.999999999999986,0.035910981653346455
ROI.03 [],127.293,137.293,10.0,0.03672993018871888
ROI.03 [],127.777,137.777,9.999999999999986,0.03672993018871888
ROI.03 [],128.277,138.277,10.0,0.03672993018871888
ROI.03 [],128.776,138.776,10.0,0.036152600992063307
ROI.03 [],129.287,139.287,10.0,0.03148001767864905
ROI.03 [],129.778,139.778,10.0,0.03148001767864905
ROI.03 [],130.279,140.279,10.0,0.026125788832239462
ROI.03 [],130.788,140.788,10.0,0.026125788832239462
ROI.03 [],131.286,141.286,10.0,0.026125788832239462
ROI.03 [],131.778,141.778,10.0,0.026125788832239462
ROI.03 [],132.278,142.278,10.0,0.026125788832239462
ROI.03 [],132.777,142.777,10.0,0.026125788832239462
ROI.03 [],133.286,143.286,10.0,0.027016448704472104
ROI.03 [],133.776,143.776,10.0,0.027016448704472104
ROI.03 [],134.288,144.288,10.0,0.028721131573221644
ROI.03 [],134.778,144.778,10.0,0.030583227133155647
ROI.03 [],135.287,145.287,10.0,0.030583227133155647
ROI.03 [],135.778,145.778,10.0,0.030583227133155647
ROI.03 [],136.278,146.278,10.0,0.030583227133155647
ROI.03 [],136.777,146.777,10.0,0.030583227133155647
ROI.03 [],137.278,147.278,10.0,0.030583227133155647
ROI.03 [],137.788,147.788,10.0,0.030583227133155647
ROI.03 [],138.278,148.278,10.0,0.030583227133155647
ROI.03 [],138.777,148.777,10.0,0.030583227133155647
ROI.03 [],139.287,149.287,10.0,0.030583227133155647
ROI.03 [],139.778,149.778,10.0,0.030583227133155647
ROI.03 [],140.277,150.277,10.0,0.030583227133155647
ROI.03 [],140.776,150.776,10.0,0.030583227133155647
ROI.03 [],141.284,151.284,10.0,0.030583227133155647
ROI.03 [],141.778,151.778,10.0,0.030583227133155647
ROI.03 [],142.277,152.277,10.0,0.030583227133155647
ROI.03 [],142.788,152.788,10.0,0.030583227133155647
ROI.03 [],143.28,153.28,10.0,0.030583227133155647
ROI.03 [],143.784,153.784,10.0,0.030583227133155647
ROI.03 [],144.283,154.283,10.0,0.028874250500734572
ROI.03 [],144.777,154.777,10.0,0.028874250500734572
ROI.03 [],145.277,155.277,10.0,0.019162654992006454
ROI.03 [],145.778,155.778,10.0,0.01871665681345683
ROI.03 [],146.278,156.278,10.0,0.018638483858165904
ROI.03 [],146.778,156.778,10.0,0.013527509625902647
ROI.03 [],147.287,157.287,10.0,0.013527509625902647
ROI.03 [],147.777,157.777,10.0,0.013527509625902647
ROI.03 [],148.278,158.278,10.0,0.013527509625902647
ROI.03 [],148.787,158.787,10.0,0.013527509625902647
ROI.03 [],149.279,159.279,10.0,0.010542093153908477
ROI.03 [],149.778,159.778,10.0,0.010542093153908477
ROI.03 [],150.288,160.288,10.0,0.009782729268088038
ROI.04 [],0.258,10.258,10.0,0.05637727628567056
ROI.04 [],0.778,10.778,10.0,0.05637727628567056
ROI.04 [],1.278,11.278,10.0,0.05637727628567056
ROI.04 [],1.777,11.777,10.0,0.04394420252835599
ROI.04 [],2.286,12.286,10.0,0.05811767555869521
ROI.04 [],2.779,12.779,10.0,0.05811767555869521
ROI.04 [],3.287,13.286999999999999,10.0,0.05811767555869521
ROI.04 [],3.778,13.778,10.0,0.05811767555869521
ROI.04 [],4.295,14.295,10.0,0.05811767555869521
ROI.04 [],4.778,14.777999999999999,10.0,0.05811767555869521
ROI.04 [],5.278,15.277999999999999,10.0,0.05811767555869521
ROI.04 [],5.778,15.777999999999999,10.0,0.05811767555869521
ROI.04 [],6.277,16.277,10.0,0.05811767555869521
ROI.04 [],6.778,16.778,10.0,0.05811767555869521
ROI.04 [],7.278,17.278,10.0,0.05763982397579584
ROI.04 [],7.777,17.777,10.0,0.05763982397579584
ROI.04 [],8.278,18.278,9.999999999999998,0.048503994358061533
ROI.04 [],8.786,18.786,10.000000000000002,0.045482192692045495
ROI.04 [],9.278,19.278,9.999999999999998,0.045482192692045495
ROI.04 [],9.788,19.788,10.0,0.045482192692045495
ROI.04 [],10.279,20.279,10.0,0.045482192692045495
ROI.04 [],10.778,20.778,9.999999999999998,0.045482192692045495
ROI.04 [],11.277,21.277,10.000000000000002,0.045482192692045495
ROI.04 [],11.784,21.784,9.999999999999998,0.04631497116866289
ROI.04 [],12.277,22.277,10.000000000000002,0.04631497116866289
ROI.04 [],12.78,22.78,10.000000000000002,0.04375233349105819
ROI.04 [],13.279,23.279,10.0,0.04375233349105819
ROI.04 [],13.779,23.779,10.0,0.04375233349105819
ROI.04 [],14.284,24.284,9.999999999999998,0.04375233349105819
ROI.04 [],14.784,24.784,9.999999999999998,0.04375233349105819
ROI.04 [],15.285,25.285,10.0,0.036946836382223444
ROI.04 [],15.787,25.787,9.999999999999998,0.05302007823059011
ROI.04 [],16.276,26.276,10.0,0.05302007823059011
ROI.04 [],16.796,26.796,10.0,0.05302007823059011
ROI.04 [],17.279,27.279,10.0,0.05302007823059011
ROI.04 [],17.777,27.777,10.0,0.05302007823059011
ROI.04 [],18.288,28.288,10.0,0.05302007823059011
ROI.04 [],18.778,28.778,10.0,0.05302007823059011
ROI.04 [],19.282,29.282,10.0,0.05302007823059011
ROI.04 [],19.778,29.778,10.0,0.05302007823059011
ROI.04 [],20.279,30.279,10.0,0.05302007823059011
ROI.04 [],20.788,30.788,10.0,0.05302007823059011
ROI.04 [],21.286,31.286,10.0,0.050312581717354504
ROI.04 [],21.778,31.778,10.0,0.050312581717354504
ROI.04 [],22.278,32.278,10.0,0.050312581717354504
ROI.04 [],22.789,32.789,10.0,0.051433148615854275
ROI.04 [],23.279,33.278999999999996,9.999999999999996,0.0648130302747638
ROI.04 [],23.789,33.789,10.0,0.0648130302747638
ROI.04 [],24.278,34.278,10.0,0.0648130302747638
ROI.04 [],24.778,34.778,10.0,0.0648130302747638
ROI.04 [],25.278,35.278,10.0,0.0648130302747638
ROI.04 [],25.787,35.787,10.0,0.0648130302747638
ROI.04 [],26.278,36.278,10.0,0.05871739912137183
ROI.04 [],26.779,36.778999999999996,9.999999999999996,0.05871739912137183
ROI.04 [],27.277,37.277,10.0,0.05871739912137183
ROI.04 [],27.789,37.789,10.0,0.05871739912137183
ROI.04 [],28.278,38.278,10.0,0.052876786875686685
ROI.04 [],28.778,38.778,10.0,0.052876786875686685
ROI.04 [],29.286,39.286,10.0,0.052876786875686685
ROI.04 [],29.786,39.786,10.0,0.052876786875686685
ROI.04 [],30.284,40.284,10.0,0.052876786875686685
ROI.04 [],30.778,40.778,10.0,0.052876786875686685
ROI.04 [],31.288,41.288,9.999999999999996,0.052876786875686685
ROI.04 [],31.78,41.78,10.0,0.052876786875686685
ROI.04 [],32.283,42.283,10.0,0.052876786875686685
ROI.04 [],32.783,42.783,10.0,0.052876786875686685
ROI.04 [],33.276,43.276,10.0,0.052876786875686685
ROI.04 [],33.792,43.792,10.0,0.04873640482488141
ROI.04 [],34.279,44.279,10.0,0.04873640482488141
ROI.04 [],34.777,44.777,10.0,0.04873640482488141
ROI.04 [],35.279,45.279,10.0,0.04873640482488141
ROI.04 [],35.777,45.777,10.0,0.04873640482488141
ROI.04 [],36.289,46.289,10.0,0.04873640482488141
ROI.04 [],36.777,46.777,10.0,0.04873640482488141
ROI.04 [],37.279,47.279,10.0,0.04873640482488141
ROI.04 [],37.778,47.778,10.0,0.04873640482488141
ROI.04 [],38.277,48.277,10.0,0.04873640482488141
ROI.04 [],38.787,48.787,10.0,0.05189158730095997
ROI.04 [],39.277,49.277,10.0,0.05189158730095997
ROI.04 [],39.789,49.789,10.0,0.057566399470622955
ROI.04 [],40.276,50.276,10.0,0.057566399470622955
ROI.04 [],40.787,50.787,10.0,0.057566399470622955
ROI.04 [],41.276,51.276,10.0,0.057566399470622955
ROI.04 [],41.786,51.786,10.0,0.057566399470622955
ROI.04 [],42.278,52.278,10.0,0.057566399470622955
ROI.04 [],42.787,52.787,10.0,0.057566399470622955
ROI.04 [],43.276,53.276,10.0,0.057566399470622955
ROI.04 [],43.778,53.778,10.0,0.057566399470622955
ROI.04 [],44.288,54.288,10.0,0.057566399470622955
ROI.04 [],44.777,54.777,10.0,0.057566399470622955
ROI.04 [],45.291,55.291,10.0,0.057566399470622955
ROI.04 [],45.777,55.777,10.0,0.057566399470622955
ROI.04 [],46.279,56.279,10.0,0.057566399470622955
ROI.04 [],46.776,56.776,10.0,0.057566399470622955
ROI.04 [],47.278,57.278,10.0,0.057566399470622955
ROI.04 [],47.786,57.786,10.0,0.057566399470622955
ROI.04 [],48.281,58.281,10.0,0.057566399470622955
ROI.04 [],48.778,58.778,10.0,0.04597674094066447
ROI.04 [],49.279,59.279,10.0,0.04597674094066447
ROI.04 [],49.783,59.783,10.0,0.04597674094066447
ROI.04 [],50.283,60.283,10.0,0.03691577070200154
ROI.04 [],50.785,60.785,10.0,0.041676765436820876
ROI.04 [],51.277,61.277,10.0,0.041676765436820876
ROI.04 [],51.793,61.793,10.0,0.041676765436820876
ROI.04 [],52.277,62.277,10.0,0.041676765436820876
ROI.04 [],52.787,62.787,10.0,0.04412374319696217
ROI.04 [],53.278,63.278,10.0,0.04412374319696217
ROI.04 [],53.777,63.777,10.0,0.04412374319696217
ROI.04 [],54.279,64.279,9.999999999999993,0.04412374319696217
ROI.04 [],54.778,64.77799999999999,9.999999999999993,0.04412374319696217
ROI.04 [],55.288,65.288,10.0,0.04412374319696217
ROI.04 [],55.777,65.777,10.0,0.04412374319696217
ROI.04 [],56.277,66.277,10.0,0.04412374319696217
ROI.04 [],56.789,66.789,10.0,0.04412374319696217
ROI.04 [],57.277,67.277,10.0,0.04412374319696217
ROI.04 [],57.778,67.77799999999999,9.999999999999993,0.04412374319696217
ROI.04 [],58.277,68.277,10.0,0.04412374319696217
ROI.04 [],58.787,68.787,10.000000000000007,0.04412374319696217
ROI.04 [],59.279,69.279,9.999999999999993,0.05169408515000748
ROI.04 [],59.777,69.777,10.0,0.05169408515000748
ROI.04 [],60.277,70.277,10.0,0.05169408515000748
ROI.04 [],60.777,70.777,10.0,0.06289903644427283
ROI.04 [],61.287,71.287,10.000000000000007,0.05276149778204051
ROI.04 [],61.778,71.77799999999999,9.999999999999993,0.05276149778204051
ROI.04 [],62.288,72.288,10.0,0.05276149778204051
ROI.04 [],62.777,72.777,10.0,0.05276149778204051
ROI.04 [],63.278,73.27799999999999,9.999999999999993,0.045786010726239765
ROI.04 [],63.778,73.77799999999999,9.999999999999993,0.045786010726239765
ROI.04 [],64.278,74.278,10.0,0.045786010726239765
ROI.04 [],64.778,74.778,10.0,0.045786010726239765
ROI.04 [],65.279,75.279,10.0,0.045786010726239765
ROI.04 [],65.778,75.778,10.0,0.045786010726239765
ROI.04 [],66.278,76.278,10.0,0.04009683141321018
ROI.04 [],66.779,76.779,10.0,0.04009683141321018
ROI.04 [],67.288,77.288,10.0,0.04009683141321018
ROI.04 [],67.783,77.783,10.0,0.04009683141321018
ROI.04 [],68.284,78.284,10.0,0.039729986752466175
ROI.04 [],68.785,78.785,10.0,0.0438201558605303
ROI.04 [],69.278,79.278,10.0,0.0438201558605303
ROI.04 [],69.777,79.777,10.0,0.0438201558605303
ROI.04 [],70.295,80.295,10.0,0.05759603093687753
ROI.04 [],70.778,80.778,10.0,0.05213639447797616
ROI.04 [],71.288,81.288,10.0,0.05213639447797616
ROI.04 [],71.777,81.777,10.0,0.05213639447797616
ROI.04 [],72.289,82.289,10.0,0.0524544906140899
ROI.04 [],72.777,82.777,10.0,0.0524544906140899
ROI.04 [],73.278,83.278,10.0,0.0524544906140899
ROI.04 [],73.777,83.777,10.0,0.0524544906140899
ROI.04 [],74.278,84.278,10.0,0.0524544906140899
ROI.04 [],74.777,84.777,10.0,0.0524544906140899
ROI.04 [],75.288,85.288,10.0,0.0524544906140899
ROI.04 [],75.778,85.778,10.0,0.0524544906140899
ROI.04 [],76.288,86.288,10.0,0.0524544906140899
ROI.04 [],76.779,86.779,10.0,0.0524544906140899
ROI.04 [],77.278,87.278,10.0,0.0524544906140899
ROI.04 [],77.787,87.787,10.0,0.0524544906140899
ROI.04 [],78.285,88.285,10.0,0.0524544906140899
ROI.04 [],78.778,88.778,10.0,0.0524544906140899
ROI.04 [],79.278,89.278,10.0,0.04159721687649352
ROI.04 [],79.787,89.787,10.0,0.04162892650746112
ROI.04 [],80.276,90.276,10.0,0.04162892650746112
ROI.04 [],80.788,90.788,10.0,0.04162892650746112
ROI.04 [],81.277,91.277,10.0,0.04162892650746112
ROI.04 [],81.778,91.778,10.0,0.04162892650746112
ROI.04 [],82.28,92.28,10.0,0.04162892650746112
ROI.04 [],82.778,92.778,10.0,0.04162892650746112
ROI.04 [],83.279,93.279,10.0,0.04162892650746112
ROI.04 [],83.778,93.778,10.0,0.04162892650746112
ROI.04 [],84.284,94.284,10.0,0.04162892650746112
ROI.04 [],84.778,94.778,10.0,0.05570899249568396
ROI.04 [],85.278,95.278,10.0,0.05570899249568396
ROI.04 [],85.788,95.788,10.0,0.05570899249568396
ROI.04 [],86.298,96.298,10.0,0.05570899249568396
ROI.04 [],86.785,96.785,10.0,0.05570899249568396
ROI.04 [],87.287,97.287,10.0,0.05570899249568396
ROI.04 [],87.786,97.786,10.0,0.05570899249568396
ROI.04 [],88.288,98.288,10.0,0.05570899249568396
ROI.04 [],88.779,98.779,10.0,0.05570899249568396
ROI.04 [],89.322,99.322,10.0,0.0552776601956798
ROI.04 [],89.779,99.779,10.0,0.0552776601956798
ROI.04 [],90.276,100.276,10.0,0.0552776601956798
ROI.04 [],90.778,100.778,10.0,0.057298662395603536
ROI.04 [],91.278,101.278,10.0,0.057298662395603536
ROI.04 [],91.776,101.776,10.0,0.057298662395603536
ROI.04 [],92.277,102.277,10.0,0.057298662395603536
ROI.04 [],92.788,102.788,10.0,0.057298662395603536
ROI.04 [],93.278,103.278,10.0,0.057298662395603536
ROI.04 [],93.778,103.778,10.0,0.057298662395603536
ROI.04 [],94.288,104.288,10.0,0.057298662395603536
ROI.04 [],94.778,104.778,10.0,0.041477153912876145
ROI.04 [],95.276,105.276,10.0,0.041477153912876145
ROI.04 [],95.777,105.777,10.0,0.041477153912876145
ROI.04 [],96.291,106.291,10.0,0.041477153912876145
ROI.04 [],96.779,106.779,10.0,0.041477153912876145
ROI.04 [],97.277,107.277,10.0,0.041477153912876145
ROI.04 [],97.814,107.814,10.0,0.041477153912876145
ROI.04 [],98.278,108.278,10.0,0.041477153912876145
ROI.04 [],98.776,108.776,10.0,0.041477153912876145
ROI.04 [],99.277,109.277,10.0,0.041477153912876145
ROI.04 [],99.778,109.778,10.0,0.041477153912876145
ROI.04 [],100.291,110.291,10.0,0.05632564599668759
ROI.04 [],100.776,110.776,10.0,0.05322425046248071
ROI.04 [],101.295,111.295,10.0,0.05322425046248071
ROI.04 [],101.778,111.778,10.0,0.05322425046248071
ROI.04 [],102.282,112.282,10.0,0.05322425046248071
ROI.04 [],102.777,112.777,10.0,0.05322425046248071
ROI.04 [],103.277,113.277,10.0,0.05322425046248071
ROI.04 [],103.786,113.786,10.0,0.05322425046248071
ROI.04 [],104.278,114.278,10.0,0.05322425046248071
ROI.04 [],104.786,114.786,10.0,0.05322425046248071
ROI.04 [],105.279,115.279,10.0,0.048112677417972885
ROI.04 [],105.785,115.785,10.0,0.048112677417972885
ROI.04 [],106.285,116.285,10.0,0.048112677417972885
ROI.04 [],106.785,116.785,10.0,0.04916009914715397
ROI.04 [],107.277,117.277,10.0,0.04916009914715397
ROI.04 [],107.779,117.779,10.0,0.04916009914715397
ROI.04 [],108.28,118.28,10.0,0.04916009914715397
ROI.04 [],108.779,118.779,10.0,0.04916009914715397
ROI.04 [],109.278,119.278,10.0,0.04916009914715397
ROI.04 [],109.778,119.778,10.0,0.04916009914715397
ROI.04 [],110.279,120.279,10.0,0.04916009914715397
ROI.04 [],110.777,120.777,10.0,0.045974240510926474
ROI.04 [],111.277,121.277,10.0,0.045974240510926474
ROI.04 [],111.777,121.777,10.0,0.045974240510926474
ROI.04 [],112.277,122.277,10.0,0.045974240510926474
ROI.04 [],112.788,122.788,10.0,0.045974240510926474
ROI.04 [],113.277,123.277,10.0,0.045974240510926474
ROI.04 [],113.787,123.787,10.0,0.045974240510926474
ROI.04 [],114.279,124.279,10.0,0.045974240510926474
ROI.04 [],114.777,124.777,10.0,0.045974240510926474
ROI.04 [],115.278,125.278,10.0,0.045974240510926474
ROI.04 [],115.777,125.777,10.0,0.045974240510926474
ROI.04 [],116.289,126.289,10.0,0.045974240510926474
ROI.04 [],116.778,126.778,10.0,0.04578500739849835
ROI.04 [],117.277,127.277,10.0,0.04578500739849835
ROI.04 [],117.777,127.777,10.0,0.04578500739849835
ROI.04 [],118.277,128.277,9.999999999999986,0.04578500739849835
ROI.04 [],118.789,128.789,9.999999999999986,0.04578500739849835
ROI.04 [],119.277,129.277,9.999999999999986,0.0402712329529089
ROI.04 [],119.787,129.787,10.0,0.047807717455279626
ROI.04 [],120.278,130.27800000000002,10.000000000000014,0.047807717455279626
ROI.04 [],120.778,130.77800000000002,10.000000000000014,0.047807717455279626
ROI.04 [],121.276,131.276,10.000000000000014,0.047807717455279626
ROI.04 [],121.778,131.77800000000002,10.000000000000014,0.06099363353870048
ROI.04 [],122.285,132.285,10.0,0.06099363353870048
ROI.04 [],122.786,132.786,10.0,0.06099363353870048
ROI.04 [],123.277,133.277,9.999999999999986,0.06099363353870048
ROI.04 [],123.787,133.787,10.0,0.06099363353870048
ROI.04 [],124.279,134.279,10.0,0.06099363353870048
ROI.04 [],124.782,134.78199999999998,9.999999999999986,0.06081715946417938
ROI.04 [],125.283,135.28300000000002,10.000000000000014,0.06081715946417938
ROI.04 [],125.783,135.78300000000002,10.000000000000014,0.06081715946417938
ROI.04 [],126.287,136.287,10.0,0.06081715946417938
ROI.04 [],126.777,136.777,9.999999999999986,0.06081715946417938
ROI.04 [],127.293,137.293,10.0,0.06081715946417938
ROI.04 [],127.777,137.777,9.999999999999986,0.06081715946417938
ROI.04 [],128.277,138.277,10.0,0.06081715946417938
